3.45E+05	0.0077866	4.01E+05	0.00725597	5.27E+05	0.00628712	2.69E+05	0.00884154	2.73E+05	0.00961145	5.65E+05	0.0061972	9.13E+05	0.00538241	6.21E+05	0.00747975
3.50E+05	0.0077436	4.06E+05	0.0071625	5.34E+05	0.00631966	2.72E+05	0.00882058	2.77E+05	0.00949063	5.73E+05	0.00618696	9.24E+05	0.00537414	6.29E+05	0.00748247
3.54E+05	0.00771422	4.11E+05	0.00726369	5.40E+05	0.00630654	2.76E+05	0.00882223	2.80E+05	0.00957953	5.80E+05	0.00620823	9.36E+05	0.00542201	6.37E+05	0.00741138
3.59E+05	0.00777808	4.17E+05	0.00723434	5.47E+05	0.00636951	2.79E+05	0.00867119	2.84E+05	0.00944959	5.87E+05	0.00628271	9.48E+05	0.00545993	6.45E+05	0.00741908
3.63E+05	0.00773848	4.22E+05	0.00722682	5.54E+05	0.00640956	2.83E+05	0.00872715	2.87E+05	0.00927007	5.94E+05	0.00628271	9.60E+05	0.0055779	6.53E+05	0.00748473
3.67E+05	0.00773548	4.27E+05	0.0072165	5.61E+05	0.00642227	2.86E+05	0.00855143	2.91E+05	0.00930313	6.02E+05	0.00630375	9.72E+05	0.00555673	6.61E+05	0.00743719
3.72E+05	0.00770781	4.32E+05	0.00727651	5.68E+05	0.00643379	2.89E+05	0.00854359	2.94E+05	0.00948664	6.09E+05	0.0063581	9.83E+05	0.00559497	6.69E+05	0.00762057
3.76E+05	0.00771031	4.37E+05	0.00719847	5.74E+05	0.00646933	2.93E+05	0.00849496	2.98E+05	0.00941312	6.16E+05	0.00634009	9.95E+05	0.00561551	6.77E+05	0.00746481
3.81E+05	0.00763914	4.42E+05	0.00721189	5.81E+05	0.00647534	2.96E+05	0.00844943	3.01E+05	0.00927406	6.24E+05	0.00642639	1.01E+06	0.00563101	6.85E+05	0.00749198
3.85E+05	0.00767342	4.48E+05	0.00724155	5.88E+05	0.00652609	3.00E+05	0.00837231	3.05E+05	0.00923474	6.31E+05	0.00643989	1.02E+06	0.00568968	6.93E+05	0.00757348
3.90E+05	0.00764244	4.53E+05	0.00725106	5.95E+05	0.00650046	3.03E+05	0.00822839	3.08E+05	0.00912874	6.38E+05	0.00645632	1.03E+06	0.00577799	7.01E+05	0.00745258
3.94E+05	0.00758681	4.58E+05	0.00725257	6.02E+05	0.00645852	3.07E+05	0.00816479	3.12E+05	0.00899709	6.45E+05	0.00644957	1.04E+06	0.00578029	7.09E+05	0.00754631
3.99E+05	0.00756204	4.63E+05	0.00722702	6.08E+05	0.00651748	3.10E+05	0.00810883	3.15E+05	0.00894124	6.53E+05	0.00648456	1.05E+06	0.00580135	7.17E+05	0.00753726
4.03E+05	0.00751703	4.68E+05	0.00721901	6.15E+05	0.00649456	3.14E+05	0.00801395	3.19E+05	0.00888197	6.60E+05	0.00651674	1.07E+06	0.00586316	7.25E+05	0.00744851
4.08E+05	0.00752806	4.73E+05	0.0072158	6.22E+05	0.00657515	3.17E+05	0.00794912	3.22E+05	0.00890647	6.67E+05	0.00654284	1.08E+06	0.00584818	7.33E+05	0.00739145
4.12E+05	0.00751322	4.79E+05	0.00720668	6.29E+05	0.00655783	3.21E+05	0.00788594	3.26E+05	0.0087885	6.75E+05	0.00653148	1.09E+06	0.00590098	7.41E+05	0.00744851
