-0.03195 -0.05071 -0.0072
0.13794 0.14042 -0.00548
0.18667 -0.03189 -0.1711
-0.00287 0.00156 0.00115
0.25772 -0.0996 0.22074
-0.07166 0.16257 -0.06911
-0.00485 -0.06765 0.01454
0.08253 -0.15104 -0.1411
-0.02771 -0.00093 0.02353
0.06617 0.03096 0.05635
-0.12684 -0.24831 -0.13171
0.0801 0.02173 -0.03154
-0.04986 0.00767 -0.00355
-0.00352 0.00481 -0.00337
-0.06199 0.18644 -0.00401
0.01533 0.11616 -0.05701
-0.07067 -0.01983 0.14891
0.0816 0.16546 -0.01515
0.12038 0.13705 -0.17893
-0.25062 0.03067 -0.00239
0.13681 -0.09051 -0.03953
0.13028 0.03235 0.04525
0.0008 0.03685 -0.02807
0.246 -0.3228 0.0968
0.09596 -0.23255 -0.09571
-0.127 0.17567 0.07002
0.00344 0.08223 -0.00352
-0.04717 -0.05101 -0.13564
-0.02774 0.0389 0.01023
0.00359 -0.02101 0.06867
-0.07486 0.05077 0.28769
-0.20215 -0.13901 0.07982
0.02863 0.02602 -0.00324
-0.04983 -0.03548 0.0074
-0.00745 -0.00037 -0.00328
0.13227 -0.37153 0.26466
-0.02728 0.02119 0.1399
-0.0316 -0.05187 -0.06355
0.19331 -0.02672 -0.0935
0.54451 0.02387 -0.19038
0.13935 -0.09487 0.12911
-0.01943 -0.03217 0.04127
0.03173 0.05395 -0.01029
0.11162 -0.02783 0.02789
0.15262 0.04743 0.15205
-0.01919 -0.07118 0.03518
-0.03222 -0.03288 0.09469
0.03619 0.2764 0.05271
-0.25315 -0.06493 0.16021
0.01034 -0.07218 -0.06412
-0.37264 -0.11366 0.01451
0.07119 -0.40523 0.17692
-0.10032 -0.04154 -0.12646
-0.01411 0.33593 0.1339
-0.1916 0.03591 -0.25792
0.21461 -0.0671 0.19807
0.15739 0.0139 0.2181
-0.44541 0.04915 0.10284
0.18807 -0.07305 -0.10939
-0.20974 0.06598 -0.14588
0.09832 -0.21914 0.01939
0.12594 0.03877 -0.08526
0.08892 -0.07735 0.09456
-0.10906 0.0585 -0.15547
-0.1484 -0.04727 0.23449
0.01132 0.01466 0.03438
0.21185 0.04312 -0.24337
0.00749 -0.00487 0.03292
-0.16925 0.01699 0.41375
-0.09419 0.03238 -0.02922
0.35496 0.12147 0.1213
0.12846 0.01429 0.02892
0.16039 -0.02477 -0.1202
-0.00274 -0.00434 0.05359
0.01965 -0.06686 0.03033
-0.08004 0.08491 -0.02644
-0.08864 -0.27614 -0.16741
-0.17921 0.00653 -0.0915
0.08784 -0.13003 0.00478
-0.12865 0.1058 0.11115
-0.00344 -0.36627 0.09948
0.33565 0.21631 0.23965
0.00136 0.00179 0.00137
0.03258 -0.02193 0.03502
-0.0147 -0.07361 -0.14751
0.00126 -0.00465 0.00795
0.05699 -0.06223 0.04961
0.00965 0.0087 -0.01208
-0.02143 -0.11349 0.04042
-0.07257 0.18926 -0.11306
0.10752 0.00758 -0.09725
0.01078 0.05796 0.08699
-0.11635 -0.11097 0.03104
-0.14635 -0.01009 -0.45109
-0.02383 0.05378 0.00867
0.00547 0.0145 0.00725
0.20215 0.26695 -0.05113
-0.02832 -0.01075 -0.00124
-0.16412 -0.11419 0.1384
-0.05759 -0.15207 -0.1755
-0.00959 0.00733 -0.01148
0.02799 0.17614 0.00809
-0.00583 -0.02616 -0.00338
-0.05038 -0.06566 0.01861
-0.0567 -0.13568 -0.00674
-0.00728 0.11126 0.10512
-0.11458 -0.26544 -0.20398
0.02622 -0.04202 -0.00833
0.09585 0.0045 0.05721
-0.56612 -0.07804 -0.14027
-0.04594 -0.045 -0.04493
0.02746 0.02115 0.17479
0.08034 -0.21192 -0.14954
-0.00901 -0.01448 -0.03902
-0.0858 0.03158 0.08188
-0.10879 -0.30798 -0.09071
0.02446 0.10787 -0.02541
-0.17616 0.05458 0.19488
-0.02917 -0.01197 0.03275
0.00064 0.14062 0.06682
-0.04732 0.09263 -0.016
-0.16708 -0.16682 -0.05214
-0.11092 -0.18257 -0.1075
0.30513 0.10151 -0.0208
-0.07977 0.04624 -0.18396
-0.54148 0.42358 0.06397
0.01243 -0.14004 0.10037
-0.25691 0.04376 0.19553
-0.02068 -0.11504 0.04231
-0.50059 -0.12885 0.24841
-0.0997 0.12386 0.19074
0.39435 -0.04059 -0.05271
0.17745 -0.14258 -0.17376
-0.43493 -0.03574 0.01244
0.15641 -0.0873 -0.12172
-0.0008 0.17871 0.08989
-0.1006 -0.05709 -0.37292
0.02928 0.05137 0.28772
-0.00336 0.01575 0.03716
0.0079 -0.03683 -0.07799
0.04507 -0.00289 0.02174
-0.42365 0.16345 -0.30127
0.14454 -0.22856 -0.16868
-0.00311 -0.0195 0.00354
0.06191 0.03804 0.11508
0.04267 -0.08161 0.15457
0.12121 0.2271 -0.32339
0.06795 0.04775 0.07676
-0.09482 -0.14446 0.16774
0.19239 0.12473 -0.1478
-0.14346 0.06071 -0.08405
0.00014 0.00264 0.00063
-0.01592 0.00157 0.00058
0.12009 -0.23888 -0.08905
-0.02208 -0.05072 -0.00445
0.10091 -0.13306 -0.14358
-0.29183 0.04767 0.04482
0.21225 -0.00157 0.13429
-0.05673 -0.14898 -0.00915
0.00077 0.1119 -0.2224
-0.01705 0.31313 -0.19225
-0.0281 0.04632 0.12684
-0.0455 0.00423 0.02245
-0.013 -0.16964 -0.24529
-0.17386 -0.07379 0.02088
0.08185 0.03076 0.02828
0.04278 -0.23807 0.06435
-0.03893 -0.02552 -0.10544
0.09158 -0.05794 0.08409
0.1702 -0.02688 -0.20382
-0.0737 -0.17258 -0.05542
0.09173 -0.02379 -0.42852
0.01376 0.00203 -0.03324
-0.01248 0.05266 0.45042
0.07431 0.00486 -0.23189
0.27375 -0.19401 0.04438
-0.08136 -0.00177 -0.01226
-0.02579 0.31227 0.16343
-0.07447 0.20076 -0.06474
-0.01919 -0.00449 0.02913
-0.00043 -0.00549 0.00292
-0.01307 0.00824 -0.01905
-0.03013 0.10476 0.29283
-0.01571 -0.01231 0.00739
-0.06352 -0.04798 -0.00517
-0.27722 -0.12757 -0.06099
0.2179 -0.24652 0.44098
0.04571 0.01516 0.03832
0.18417 0.46953 0.09742
0.58421 0.23446 0.14279
0.17381 -0.14859 -0.26162
0.19338 0.11714 0.06361
-0.11676 -0.03001 -0.07751
0.14038 -0.19698 -0.09584
0.00287 -0.01144 -0.11836
-0.01577 -0.00109 -0.04516
0.07541 0.13655 -0.06389
0.107 0.16286 -0.10308
-0.03637 -0.01293 0.13813
-0.09915 0.01057 0.14715
-0.00916 -0.00303 -0.01257
-0.00382 -0.0044 -0.02579
-0.0532 -0.17466 -0.06808
-0.065 -0.08196 -0.38413
-0.04734 0.00722 -0.01705
0.39657 0.2991 0.09225
0.00661 0.00805 0.0013
-0.00638 -0.02708 0.0027
0.12705 -0.08389 0.11948
-0.00304 -0.01043 0.01345
0.00562 -0.01714 0.02214
-0.09647 0.01814 0.0641
0.01143 0.00648 -0.00069
-0.29362 -0.28807 0.41563
-0.22582 0.11294 -0.14907
-0.01665 0.05026 0.04388
0.20171 0.25382 0.00435
0.22728 0.31217 0.03483
0.00114 -0.00556 0.00985
0.02659 -0.06736 -0.02709
-0.31406 -0.18607 -0.04501
0.02861 0.01586 -0.06487
0.0413 0.00944 0.1101
-0.04055 -0.05273 -0.03356
0.0017 0.04383 0.09168
0.07275 -0.01907 0.05835
0.11576 -0.01259 0.03445
-0.19643 0.21574 0.17594
0.10903 0.10021 -0.13925
0.04779 0.11823 0.11627
0.05139 -0.16106 -0.1671
0.01567 0.00495 -0.2496
0.06509 0.01257 -0.08349
-0.33823 -0.20326 0.14292
-0.00301 0.00273 -0.02478
-0.04561 -0.13799 -0.06991
-0.02514 -0.00054 0.01776
-0.12555 -0.027 -0.04159
-0.00543 -0.00788 0.01831
-0.00124 0.00158 0.00059
-0.02344 -0.15389 0.16413
0.09909 0.01234 0.03853
0.01414 0.08581 0.46925
0.01903 -0.177 -0.0625
-0.12011 0.19214 0.03568
-0.08626 0.05984 -0.00267
0.4562 0.00034 -0.26909
0.01242 0.02029 0.02602
0.08417 -0.06245 -0.08807
-0.05166 0.02574 -0.00451
-0.04129 0.3501 0.17667
0.09812 -0.38349 -0.16312
0.05518 0.08414 0.17832
0.21147 -0.0393 -0.10068
-0.01427 0.1303 -0.10226
0.23707 -0.29654 0.16843
0.00994 -0.00472 0.00351
0.02266 0.04102 0.03483
-0.03561 0.01906 -0.02222
-0.00054 0.00204 -0.00249
-0.3359 -0.30157 -0.07387
-0.198 -0.14176 -0.08718
-0.00787 -0.02044 0.00511
-0.00567 0.00149 0.0036
-0.00382 0.06742 -0.19957
